"unnamed:_0.1","session_id","initiator","start_time","end_time","collaborate_primary","collaborate_secondary","independent_primary","independent_secondary","task_distribution","task_transition","independent_distraction","collaboration_on_distraction","modality","task_allo_and_plann","provision_of_handover_information","info_sharing_and_situ_assess","escalation","information_requesting","responding_to_request","agreement","comparison","unnamed:_0","utterance_id","conversation_id","text","duration","receiver","location","priority","communication_type","stage_based_on_num_of_student","stage_based_on_scenario"
3646,177,"green",807.0348,809.4248,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3278,158,196,"And just have a look at what your breathing is doing.",2.39,"patient","bed4","primary",NA,"2. four students",NA
3647,177,"blue",809.5748,810.4948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"high",3279,159,196,"Yes, sure .",0.92,"green","bed4","primary","agreement","2. four students",NA
3648,177,"green",810.2448,813.6548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3280,160,196,"All right? Is that okay? All right.",3.41,"patient","bed4","primary",NA,"2. four students",NA
3649,177,"red",811,815,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3650,177,"blue",813.1148,813.4948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"high",3281,161,196,"Yes .",0.38,"green","bed4","primary","agreement","2. four students",NA
3651,177,"blue",815.0348,817.4748,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"high",3282,162,196,"Yes. Yes .",2.44,"green","bed4","primary","agreement","2. four students",NA
3652,177,"blue",816,820,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3653,177,"red",816,816,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3654,177,"yellow",816.2148,819.8148,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3314,194,198,"And have you signed the consent form, Bailey? Have they gone through that one with you?",3.6,"patient","bed2","secondary",NA,"2. four students",NA
3655,177,"red",817,829,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3656,177,"green",819.0748,820.0548,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"high",3283,163,196,"So, three o'clock . Oh, yes .",0.98,"blue","bed4","primary","agreement,information sharing","2. four students",NA
3657,177,"blue",821,823,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3658,177,"green",821,823,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3659,177,"blue",824,826,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3660,177,"green",824,840,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3661,177,"red",826.0848,828.6248,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",3284,164,196,"Was that my temperature ? I think so.",2.54,"red","bed1","secondary","information requesting","2. four students",NA
3662,177,"blue",827,834,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3663,177,"yellow",829.1548,831.3548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",3321,201,199,"Hey. Of course you can .",2.2,"blue","bed2","secondary","responsing to request","2. four students",NA
3596,177,"yellow",829.1548,831.3548,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA
3664,177,"blue",829.3348,831.7648,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,1,0,0,"high",3322,202,199,"Can I borrow this one ? I'm just doing a temperature .",2.43,"yellow","bed2","secondary","information requesting,information sharing","2. four students",NA
3662,177,"blue",829.3348,831.7648,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,199,NA,NA,NA,NA,NA,NA,NA,NA
3665,177,"red",830,834,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3666,177,"blue",835,836,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3667,177,"red",835,836,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3668,177,"blue",837,840,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3669,177,"red",837,838,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3670,177,"red",838.4848,838.9748,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",3285,165,196,"No, okay .",0.49,"blue","bed4","primary","responsing to request","2. four students",NA
3671,177,"red",839,841,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3672,177,"blue",841,849,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3673,177,"green",841,849,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3674,177,"red",842,848,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3675,177,"yellow",843.5648,848.2348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3315,195,198,"Bailey, I'm just going to quickly check your slide to see if it's been marked. Is that all right? Beautiful.",4.67,"patient","bed2","secondary",NA,"2. four students",NA
3676,177,"blue",846.5548,848.4348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3286,166,196,"What is Ruth's temperature?",1.88,"control","bed4","primary",NA,"2. four students",NA
3677,177,"red",849,878,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3678,177,"blue",850,864,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3679,177,"green",850,870,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3680,177,"yellow",851.6148,853.8148,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3316,196,198,"Okay. That hasn't been marked, as of yet.",2.2,"patient","bed2","secondary",NA,"2. four students",NA
3681,177,"blue",854.2548,855.9348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",3287,167,196,"Where's C ?",1.68,"blue","bed4","primary","information requesting","2. four students",NA
3682,177,"yellow",860.6148,861.9748,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3317,197,198,"And, Bailey, what are you allergic to?",1.36,"patient","bed2","secondary",NA,"2. four students",NA
3683,177,"blue",865,866,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3684,177,"blue",867,870,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3685,177,"blue",871,880,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3686,177,"green",871,880,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3687,177,"yellow",872.1948,874.2548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3318,198,198,"When was the last time you had something to eat, Bailey?",2.06,"patient","bed2","secondary",NA,"2. four students",NA
3688,177,"blue",875.4548,879.0048,0,0,0,0,0,0,0,0,"dialogue",0,0,0,1,0,0,1,"high",3288,168,196,"Okay . We definitely need a MET call .",3.55,"green","bed4","primary","agreement,escalation","2. four students",NA
3689,177,"green",876.6548,881.7948,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,1,0,1,"high",3289,169,196,"All right, yes , resp rate of eight . What's her sats ? 89% .",5.14,"blue","bed4","primary","agreement,information requesting,information sharing","2. four students",NA
3690,177,"red",879,884,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3691,177,"yellow",879.1548,881.3948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3319,199,198,"And when was the last time you had something to drink?",2.24,"patient","bed2","secondary",NA,"2. four students",NA
3692,177,"blue",881,881,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3693,177,"green",881,881,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3694,177,"blue",881.4948,883.1648,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,1,"high",3290,170,196,"Yes . Let's get some oxygen .",1.67,"green","bed4","primary","agreement,task allocation","2. four students",NA
3695,177,"green",881.9348,892.7948,0,0,0,0,0,0,0,0,"dialogue",1,0,1,0,0,0,1,"high",3291,171,196,"Should we get some oxygen on ? Yes . I reckon the full-face mask on 15 litres just to get that O sats up . Yes. Yes .",10.86,"blue","bed4","primary","agreement,task allocation,information sharing","2. four students",NA
3696,177,"blue",882,910,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3697,177,"green",882,910,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3698,177,"red",884.4148,885.3548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3323,203,200,"Hello, Chloe speaking.",0.94,"phone","phone","secondary",NA,"2. four students",NA
3699,177,"red",885,893,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA
3700,177,"red",891.0148,893.7948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3324,204,200,"Oh, yes.",2.78,"phone","phone","secondary",NA,"2. four students",NA
3701,177,"red",894,928,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA
3702,177,"green",894.6948,901.7548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3292,172,196,"All right, we're just going to put a little mask on just to help you get some more oxygen into your lungs okay and help your breathing. Is that okay?",7.06,"patient","bed4","primary",NA,"2. four students",NA
3703,177,"red",898.9348,914.9948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3325,205,200,"I am just with her. And she's due for some antibiotics that I'm about to go and get. At the moment, she seems stable. Her pulse is perfectly fine. Her blood pressure is within normal limits. She doesn't have a fever. She does have a catheter in at the moment, which is draining well. At the moment, she seems to be doing well.",16.06,"phone","phone","secondary",NA,"2. four students",NA
3704,177,"green",903.6448,906.5548,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,0,"high",3293,173,196,"Maybe, can we sit her up as well a little bit just for .",2.91,"blue","bed4","primary","task allocation","2. four students",NA
3705,177,"blue",906.0148,908.1348,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"high",3294,174,196,"Might help with the breathing . Yes .",2.12,"green","bed4","primary","agreement,information sharing","2. four students",NA
3706,177,"green",906.8748,909.7148,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"high",3295,175,196,"With the breathing , yes . I've got the bed .",2.84,"blue","bed4","primary","agreement,information sharing","2. four students",NA
3707,177,"yellow",907.7948,909.6948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",3327,207,201,"Jody, are you all right over there ?",1.9,"red","bed2","secondary","escalation","2. four students",NA
3596,177,"yellow",907.7948,909.6948,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA
3708,177,"green",909.7548,914.5348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3296,176,196,"We're just going to sit your bed up a little bit just to help with your breathing as well, okay?",4.78,"patient","bed4","primary",NA,"2. four students",NA
3709,177,"blue",911,912,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3710,177,"green",911,912,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3711,177,"blue",913,962.8748,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3712,177,"green",913,970.8848,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA
3713,177,"red",919.9348,933.8148,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3326,206,200,"She is asking to be repositioned. I'm going to help her with that in a second, just if she's a bit uncomfortable. But yes, at the moment, I think it's okay. Looking at her now. Okay, absolutely, I'll do that now. Thank you. Bye-bye.",13.88,"phone","phone","secondary",NA,"2. four students",NA
3714,177,"blue",920.6548,921.5148,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"high",3297,177,196,"Yes, maybe .",0.86,"green","bed4","primary","agreement","2. four students",NA
3715,177,"yellow",920.8048,923.5748,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3320,200,198,"Are your teeth your own, Bailey? Beautiful.",2.77,"patient","bed2","secondary",NA,"2. four students",NA
3716,177,"blue",923.5648,925.7948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3298,178,196,"Okay. Ruth, just popping this one on.",2.23,"patient","bed4","primary",NA,"2. four students",NA
3596,177,"yellow",923.5748,1025.195,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
3717,177,"red",929,933,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA
3718,177,"blue",930.6948,933.1548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3299,179,196,"Take some nice deep breaths for me, Ruth, okay?",2.46,"patient","bed4","primary",NA,"2. four students",NA
3719,177,"green",933.6548,935.8748,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3300,180,196,"All right, this should help bring your sats up now.",2.22,"patient","bed4","primary",NA,"2. four students",NA
3720,177,"red",934,936,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3721,177,"red",937,957,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,202,NA,NA,NA,NA,NA,NA,NA,NA
3722,177,"blue",938.5948,941.2248,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"high",3301,181,196,"And do we have a blood pressure cuff ?",2.63,"green","bed4","primary","information requesting","2. four students",NA
3723,177,"green",939.6648,944.6748,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",3302,182,196,"I think there's one on here so have a little .",5.01,"blue","bed4","primary","responsing to request","2. four students",NA
3724,177,"red",939.9848,952.4948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3328,208,202,"Your daughter just called. She was wondering how you're going. And I told her you're doing well. I hope that's okay. Your vital signs look good to me. I'm going to go and organise the antibiotics, okay? I'll be right back soon and then we'll get onto repositioning you so you're a bit more comfortable.",12.51,"patient","bed1","secondary",NA,"2. four students",NA
3725,177,"blue",941.2248,944.0048,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,0,"high",3303,183,196,"It says it's not attached .",2.78,"green","bed4","primary","information sharing","2. four students",NA
3726,177,"green",944.6748,951.8948,0,0,0,0,0,0,0,0,"dialogue",1,0,1,0,0,0,1,"high",3304,184,196,"All right , I'm just going to. So, we've done breathing so now we'll do pulse . So, I got pulse at 87 .",7.22,"blue","bed4","primary","agreement,task allocation,information sharing","2. four students",NA
3727,177,"blue",951.2348,952.0348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"high",3305,185,196,"Yes .",0.8,"green","bed4","primary","agreement","2. four students",NA
3728,177,"green",951.8948,952.1448,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"high",3306,186,196,"Okay .",0.25,"blue","bed4","primary","agreement","2. four students",NA
3729,177,"green",952.1448,956.2148,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3307,187,196,"And then, I'm just going to take your blood pressure as well, Ruth, is that okay?",4.07,"patient","bed4","primary",NA,"2. four students",NA
3730,177,"red",958,961,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3731,177,"blue",959.0848,962.8748,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,1,"high",3308,188,196,"Yes . Oh, is she not responsive ?",3.79,"green","bed4","primary","agreement,information requesting","2. four students",NA
3732,177,"green",959.9148,960.7348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"high",3309,189,196,"Yes .",0.82,"blue","bed4","primary","responsing to request","2. four students",NA
3733,177,"red",962,980,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3711,177,"blue",962.8748,979.2748,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
3734,177,"green",963.9548,970.8848,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3310,190,196,"Is it okay if I just take your blood pressure? Yes? It's just going to be a little bit of a squeeze on your left arm, okay?",6.93,"patient","bed4","primary",NA,"2. four students",NA
3712,177,"green",970.8848,973.0948,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
3735,177,"green",973.0948,973.9348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3329,209,203,"Hello.",0.84,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3712,177,"green",973.0948,984,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3736,177,"blue",979.2748,980.5248,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3330,210,203,"Yes, we did.",1.25,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3711,177,"blue",979.2748,1025,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3737,177,"red",979.3148,979.9348,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3331,211,203,"We did.",0.62,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3738,177,"green",979.7948,980.4948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3332,212,203,"Yes, we did.",0.7,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3739,177,"blue",980.7448,987.0648,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3333,213,203,"So, we've got Ruth Jenkins. She is post a hip-replacement",6.32,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3740,177,"red",981,1025,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3741,177,"green",985,988,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3742,177,"red",985.5348,986.8948,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3334,214,203,"Right hip, full replacement, yes.",1.36,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3743,177,"green",989,989,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3744,177,"blue",989.1748,989.6148,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3335,215,203,"this morning.",0.44,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3745,177,"red",989.1748,989.9648,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3336,216,203,"Just came back.",0.79,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3746,177,"blue",989.6148,991.0548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3337,217,203,"She's just come back from recovery.",1.44,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3747,177,"green",990,993,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3748,177,"blue",993.4248,999.2548,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3338,218,203,"She was very, very drowsy, had a respir rate of 8. We've put some oxygen on.",5.83,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3749,177,"green",994,1011,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3750,177,"blue",1001.425,1004.325,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3339,219,203,"She was down to 88%.",2.9,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3751,177,"blue",1009.065,1011.885,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3340,220,203,"Temperature was 36.2. Yes.",2.82,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3752,177,"green",1012,1037,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3753,177,"red",1016.525,1022.235,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3341,221,203,"I think it's morphine, but I cannot remember what she told me.",5.71,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3754,177,"blue",1016.955,1017.855,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3342,222,203,"Yes.",0.9,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3755,177,"blue",1019.875,1020.855,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3343,223,203,"We're not sure.",0.98,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3756,177,"red",1023.045,1023.655,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3344,224,203,"Yes, Chloe.",0.61,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
3757,177,"yellow",1025.195,1032.955,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"high",3391,271,204,"We're going to need to get. I'm so sorry. We're going to need to get the discharge summary. Let me just figure it out as soon as I can. I'm so sorry. It won't be more than a few minutes.",7.76,"relative","bed2","secondary",NA,"3. four students plus a doctor",NA
3596,177,"yellow",1025.195,1048,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA
3758,177,"blue",1026,1026,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3759,177,"red",1026,1027,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3760,177,"blue",1027,1028,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3761,177,"red",1028,1028,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
3762,177,"blue",1029,1030,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3763,177,"red",1029,1031,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3764,177,"blue",1031,1033,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3765,177,"red",1032,1033,1,0,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
3766,177,"blue",1034,1041,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"high",NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA
